Price,AxisX,AxisY,IsValid
0.107143,11.11037,87.15692,False,
0.103795,11.11037,71.35711,False,
0.104911,19.99881,68.57925,False,
0.105469,12.27992,64.15761,False,
0.102679,12.06821,57.77266,True,
0.104911,19.67097,60.56723,True,
0.107143,18.46052,63.50878,True,
0.113281,16.17562,71.71767,True,
0.116071,14.28506,74.32222,False,
0.115513,13.7494,71.7214,False,
0.108817,14.99934,56.72941,True,
0.109375,29.62897,55.88136,True,
0.112165,34.78171,59.65488,True,
0.112165,39.34426,58.69518,True,
0.113281,42.10527,61.58591,True,
0.11942,33.96227,77.65024,True,
0.12779,29.03143,89.51921,True,
0.137277,23.68365,99.5392,False,
0.138393,14.77212,87.20899,False,
0.134487,15.11565,77.11642,False,
0.128906,22.47099,64.69457,True,
0.133371,34.09086,70.31934,True,
0.138393,32.96641,76.03599,True,
0.147321,29.29262,89.50173,False,
0.144531,16.50545,78.70305,False,
0.141183,20.56106,68.76311,False,
0.133929,25.92587,52.90422,True,
0.140067,33.88377,59.53568,False,
0.140067,31.5381,57.46877,False,
0.137835,34.45374,52.27037,False,
0.125558,41.66626,24.88025,True,
0.128906,59.29239,29.68914,True,
0.131696,57.2654,35.6054,False,
0.129464,52.17459,26.10741,True,
0.128906,49.5413,18.92186,True,
0.142299,53.92238,71.19963,True,
0.145089,47.00864,83.37824,False,
0.145089,51.88673,92.46688,False,
0.141741,49.50496,83.97886,True,
0.149554,49.50498,100,False,
0.151228,36.27436,100,False,
0.147879,39.36136,99.32102,False,
0.140625,43.0005,47.05196,False,
0.13058,47.70657,0,False,
0.12779,45.71459,0,False,
0.126674,50.96147,0,True,
0.126116,54.45514,0,True,
0.128348,53.06101,0,True,
0.134487,50.49501,0,True,
0.133929,57.95389,0,True,
0.135045,61.90374,31.91494,True,
0.138951,60.46423,72.47668,True,
0.142857,52.87332,100,True,
0.146205,57.50061,100,False,
0.145089,55.42242,100,False,
0.140067,53.16442,86.44951,False,
0.133929,50.66664,53.45506,False,
0.133371,45.58703,48.17754,False,
0.127232,42.18633,1.766961,True,
0.134487,49.3151,44.6998,False,
0.135045,41.17596,40.09795,False,
0.130022,42.6823,0,False,
0.122768,55.00079,0,True,
0.128348,60.8699,0,True,
0.130022,56.00059,0,True,
0.137277,58.3338,100,True,
0.137277,54.90161,100,True,
0.147321,58.3327,100,True,
0.152344,48.2144,100,False,
0.148996,40.17855,100,True,
0.150112,37.38341,100,True,
0.166853,36.11143,100,False,
0.166853,22.04712,84.18675,False,
0.157366,24.56145,61.44379,True,
0.163504,34.61578,69.09229,True,
0.170201,27.27261,75.96395,True,
0.18192,17.55743,87.58472,True,
0.183036,16.19723,75.8278,True,
0.182478,16.3121,74.44064,True,
0.186384,18.60476,75.30071,True,
0.191406,17.64723,78.33745,True,
0.199219,18.89773,83.47923,False,
0.196429,18.18195,77.23036,False,
0.188616,17.55743,66.01398,True,
0.186942,25.8747,62.67345,True,
0.188616,34.48319,60.71791,True,
0.200893,33.61394,71.39967,True,
0.207589,18.5485,72.21696,False,
0.206473,18.40013,68.6918,False,
0.202567,21.73936,62.21709,False,
0.198661,31.68327,57.35143,False,
0.196429,36.79229,52.1119,True,
0.202567,38.53186,59.30313,True,
0.207589,37.16796,64.6507,True,
0.209263,37.16796,66.26186,True,
0.214844,41.17678,76.12206,False,
0.208705,34.57938,65.0705,False,
0.203683,32.69234,53.71333,True,
0.207031,36.36348,57.89236,False,
0.208705,35.39813,58.32412,False,
0.202009,42.55348,40.63499,False,
0.199219,55.31894,31.5526,False,
0.195313,56.70078,13.22408,False,
0.189174,56.70078,0,True,
0.194754,58.41629,0,False,
0.191964,51.40263,0,False,
0.189174,59.40632,0,False,
0.18471,67.01029,0,True,
0.1875,71.56837,0,True,
0.1875,75.25864,15.46876,True,
0.189174,72.0936,28.4436,True,
0.191964,66.25076,41.8287,True,
0.196429,67.08934,59.54953,False,
0.198661,63.09467,69.16563,False,
0.189174,53.94719,41.06352,True,
0.192522,60.22767,54.31733,False,
0.192522,52.87442,55.9294,False,
0.189732,46.05281,43.98771,True,
0.195313,56.33771,70.85995,False,
0.197545,46.05173,87.35242,False,
0.188616,39.99952,30.38507,False,
0.183594,45.7835,0,False,
0.180246,54.02265,0,False,
0.178571,56.9887,0,False,
0.176897,60.21502,0,True,
0.175781,64.83469,0,True,
0.185826,71.76497,49.82672,True,
0.189732,61.616,72.45932,True,
0.196429,49.43824,100,True,
0.200893,46.3152,100,True,
0.204241,42.71822,100,True,
0.209821,37.50023,100,False,
0.207589,37.50087,100,True,
0.226004,41.34676,100,True,
0.232143,22.3142,100,False,
0.227679,14.63454,100,False,
0.217076,16.00028,77.15269,True,
0.223214,25.53156,78.53601,False,
0.220982,22.14752,69.38701,True,
0.223214,23.17861,67.41646,False,
0.225446,25.54741,62.65753,False,
0.21875,26.11934,51.72593,False,
0.216518,35.07455,46.75068,True,
0.229911,39.23052,61.51149,True,
0.244978,34.459,77.88488,False,
0.246094,30.9085,77.49672,False,
0.242746,28.83387,69.63335,False,
0.24442,38.96986,72.5984,False,
0.238281,41.40591,65.8405,False,
0.236049,42.74849,62.4875,False,
0.237165,35.34475,63.09483,False,
0.231027,38.31751,49.85783,True,
0.231585,42.10485,49.66051,True,
0.234375,43.24277,55.75275,True,
0.241629,42.85669,70.20502,True,
0.253906,31.85848,89.94516,True,
0.256696,24.42752,83.69034,True,
0.270089,28.57168,98.34526,False,
0.267857,29.358,86.67869,False,
0.265067,32.4325,79.24545,False,
0.265067,31.81824,78.00562,False,
0.257813,32.7103,65.27458,True,
0.259487,33.94382,66.6354,True,
0.261161,30.55453,66.7653,True,
0.273996,30.27423,88.29948,True,
0.280134,18.18102,91.44025,False,
0.270647,16.7932,66.46675,False,
0.267299,27.27261,55.16292,False,
0.265625,33.08781,50.82812,False,
0.264509,41.02529,46.83841,False,
0.25558,43.85915,30.40178,False,
0.25,62.26438,16.20943,False,
0.242746,64.28583,0,True,
0.25558,66.66669,35.06539,False,
0.250558,55.94446,13.31017,False,
0.238281,54.67673,0,True,
0.239955,62.02591,0,True,
0.24721,62.02591,25.56491,False,
0.239397,66.21664,13.69261,False,
0.237723,74.17252,21.46662,False,
0.224888,71.53302,8.248849,False,
0.209263,74.67563,11.73471,True,
0.219308,78.21259,30.86433,False,
0.218192,70.76926,30.70972,False,
0.219866,68.50818,36.68205,False,
0.210938,65.51731,29.05454,False,
0.211496,66.10172,32.36544,False,
0.208705,75.48327,32.44467,False,
0.206473,74.83416,30.62572,True,
0.212054,71.42819,39.00566,False,
0.207031,67.85619,34.41595,False,
0.205915,76.47012,36.82635,False,
0.205357,74.1929,38.37553,False,
0.198103,73.76987,28.15204,False,
0.197545,71.42766,27.66609,False,
0.195313,62.35189,24.6183,False,
0.184152,80.28067,23.47998,True,
0.193638,84.26892,40.17197,False,
0.195313,72.8157,45.38326,False,
0.192522,65.55501,42.27408,False,
0.174665,68.08493,24.40094,False,
0.16183,75.20585,18.43487,False,
0.151786,78.57079,15.74933,True,
0.155692,86.48626,25.13051,False,
0.154018,81.50676,26.92732,False,
