Target,Stoploss
1,1
Price,RSI.cs,VWAP.cs,IsValid, TimeToValidate
12.425,65.38461,0,False,1,
11.925,69.5946,0,False,2,
11.825,69.5946,0,False,1,
11.55,75.35211,0,True,1,
12.2,79.72973,14.81386,True,2,
12.25,69.82249,26.88375,True,1,
12.5,73.29193,43.21457,False,1,
11.95,64.90067,29.82575,True,1,
12.15,73.61964,37.54858,True,1,
12.325,69.27711,44.36098,False,1,
12.025,65.4762,40.70918,False,1,
11.825,69.71429,39.42524,True,1,
12.175,68.45238,50.82356,True,3,
12.2,59.88024,52.76474,True,2,
12.125,53.10345,51.4278,True,1,
12.35,46.875,60.06998,True,1,
12.75,42.10526,80.94917,False,3,
12.75,32.6087,85.37701,False,2,
12.75,40.17857,92.88264,False,1,
12.5,40.90909,69.79601,False,3,
12.5,50,74.39071,False,2,
12.475,37.5,66.1903,False,1,
12.1,41.97529,7.306946,False,1,
11.975,55.05617,0,False,1,
11.8,51.21949,0,True,1,
11.925,50.61728,0,False,3,
11.975,56.94445,0,False,2,
11.95,56.16436,0,False,1,
11.725,54.92958,0,False,1,
11.475,67.60564,0,False,2,
11.4,89.23076,0,False,2,
11.325,89.70588,0,False,1,
10.95,90.14084,0,False,1,
10.75,90.78947,6.539014,True,1,
11.125,91.66666,31.0998,True,1,
11.6,77.55102,51.81129,True,1,
12.1,59.80391,72.59787,True,1,
12.25,47.86325,80.31983,True,1,
12.5,42.24139,96.1536,True,1,
12.75,40.49588,100,False,6,
12.875,37.9845,100,False,4,
12.875,36.09023,100,False,3,
12.75,31.45162,94.33502,False,3,
12.875,28.57143,92.86969,False,1,
12.625,25.61983,72.35252,False,2,
12.5,29.68749,61.54655,False,1,
12.2,23.72881,44.15673,True,2,
12.225,26.22952,41.22611,True,1,
12.75,29.62963,56.93167,False,1,
12.5,29.09092,45.83956,True,1,
12.625,42.00001,49.33342,True,1,
13.5,42.42424,80.21587,False,1,
13.25,33.87096,69.83012,False,2,
13.25,41.93549,70.14701,False,1,
12.875,43.69748,52.51056,True,3,
12.75,50,45.89802,True,2,
12.875,50,53.82401,True,1,
13.375,50,84.0472,False,2,
13.375,39.58334,81.284,False,1,
13.125,37.41007,61.16321,True,4,
13.125,36.49635,58.24121,True,3,
13.125,36.76471,55.39589,True,2,
13.25,43.47826,63.35818,False,2,
13.375,36.36364,65.94283,False,1,
12.35,36.36364,0,True,2,
12.4,69.82758,0,True,1,
12.75,65.74075,0,True,1,
13.375,58.19672,100,True,3,
13.375,42.42424,100,True,2,
13.375,40.15748,99.21261,True,1,
13.625,41.80328,100,True,1,
14,45.53571,100,False,2,
14.125,40.15748,100,False,1,
13.75,33.60655,88.64095,False,1,
13.5,40.87591,62.43594,False,8,
13.625,44.89796,74.55632,False,1,
13.375,44.89796,48.16857,False,6,
13.5,50,60.96126,False,5,
13.5,30.17242,49.65813,False,4,
13.375,30.70175,36.04713,False,3,
13.5,38.09524,43.65532,False,2,
13.375,47.05883,30.28657,False,1,
12.875,50,0,False,1,
12.5,59.09091,0,True,5,
12.45,69.56522,0,True,4,
12.5,80.39216,0,True,3,
12.45,82.82828,0,True,2,
12.5,80.23256,0,True,1,
12.875,75.64101,36.50064,True,2,
12.875,67.04545,38.40209,True,1,
13.125,62.82051,57.1349,True,2,
13.25,59.03614,65.96769,True,3,
13.375,55.68182,76.63138,True,3,
13.25,50,70.32259,True,1,
13.5,55.68182,92.14516,True,1,
14,47.31183,100,True,3,
14,25.80646,100,True,2,
14,11.53848,100,True,1,
14.25,9.210533,100,True,1,
14.625,8.333336,100,False,1,
14.375,5.15464,80.91841,True,1,
14.625,14.28571,84.42875,True,1,
15,15,61.79393,False,4,
15.125,13.04348,62.43117,False,3,
15.125,13.63636,60.72729,False,2,
15.125,14.28571,59.23597,False,1,
14.75,15,50.71092,False,1,
14.375,22.72727,41.70933,True,3,
14.25,34.78261,37.40854,True,2,
14.25,45,35.2486,True,1,
14.625,45,44.57585,False,2,
14.625,39.13043,43.08839,False,1,
14.25,42.85714,24.30578,True,1,
14.5,57.14286,31.47562,True,1,
14.875,47.61905,50.73262,True,2,
14.875,45.45455,50.68433,True,1,
15.25,52.63158,100,False,3,
15.25,47.61905,100,False,2,
15.125,47.61905,100,False,1,
14.875,50,97.87762,True,1,
15.25,47.61905,100,True,1,
15.5,33.33334,100,False,2,
15.375,27.27273,97.07005,False,6,
15.25,30.43478,71.25481,True,2,
15.25,38.09524,64.10072,True,1,
15.5,38.09524,78.28289,False,1,
15.25,25,52.99666,True,4,
15.25,35,51.15518,True,3,
15.125,41.17647,40.21106,True,1,
15.375,44.44444,56.80935,False,3,
15.5,47.05883,65.32156,False,2,
15.5,44.44444,64.7371,False,1,
15.125,41.17647,33.01173,True,1,
15.375,44.44444,54.59542,True,2,
15.5,47.05883,66.4661,True,1,
15.75,50,93.36743,False,1,
15.5,41.17647,62.95402,False,2,
15.5,44.44444,62.45434,False,1,
15.125,44.44444,0,True,1,
15.375,57.89474,41.78478,True,3,
15.375,47.36842,39.25646,True,2,
15.25,47.36842,0,True,1,
15.75,47.36842,97.25047,True,1,
16.625,42.85714,100,True,1,
17,33.33334,100,True,3,
16.875,30,93.92777,True,1,
17.125,25,96.78835,True,1,
17.5,25,83.01893,False,3,
17.375,23.33333,72.5882,True,1,
17.625,27.5862,74.47083,False,1,
17.25,20.68965,63.55345,False,2,
17.125,28.125,59.60566,False,1,
16.75,23.33333,48.29676,True,1,
17,32.25806,54.65304,True,1,
17.25,30.30303,60.48149,True,4,
17.125,26.47059,55.63099,True,1,
17.375,32.25806,57.96037,True,2,
17.25,38.46154,49.58699,True,1,
18,45.83333,71.11689,True,1,
18.375,34.48276,79.35419,False,3,
18.25,33.33334,74.19951,False,2,
18.25,39.28571,73.61658,False,1,
18,37.03704,62.82251,False,2,
18,44.44444,62.46009,False,1,
17.75,37.5,50.81467,True,1,
18,40,61.23815,False,1,
17.75,29.16667,46.05008,True,2,
17.875,37.5,50.34046,False,4,
18,39.13043,55.32849,False,2,
17.875,34.78261,44.76387,False,2,
17.75,40.90909,33.69632,False,1,
17.25,40.90909,0,False,1,
17,65,0,False,2,
17,78.94737,0,False,1,
16.625,77.77778,0,True,1,
16.875,80.95238,0,False,1,
16.375,71.42857,0,False,1,
16.125,76,0,True,1,
16.5,76,21.81137,True,2,
16.375,73.07692,23.22168,True,1,
17.5,72,67.28017,False,1,
17.125,54.54546,54.62582,True,3,
17,60,53.04099,True,2,
17,60,54.14951,True,1,
17.375,58.82353,72.01069,True,2,
17.25,48.48485,69.89967,True,1,
17.75,46.875,100,True,2,
17.625,41.66666,100,True,1,
18,38.23529,100,False,1,
17.625,37.14285,85.17522,True,2,
17.75,35.29411,79.49603,False,3,
17.875,30.30303,72.3709,False,2,
17.875,32.25806,66.51761,False,1,
17.125,30,28.09673,True,1,
17.625,55.55556,51.62753,False,1,
17.25,42.85714,36.77853,True,1,
17.5,46.66667,52.36697,True,2,
17.5,43.75,51.3896,True,1,
17.75,48.27586,70.63338,False,2,
17.625,43.33333,58.46694,True,2,
17.5,51.85185,46.8336,True,1,
18,51.85185,100,False,2,
17.875,50,100,False,1,
17.375,46.15385,0,True,1,
17.75,55.17241,100,False,3,
17.875,51.6129,100,False,1,
17.625,50,100,True,4,
17.5,42.85714,25.04276,True,3,
17.5,52,24.15003,True,2,
17.625,45.45455,52.33491,True,1,
18,47.61905,100,False,1,
17.5,41.66667,16.6429,False,2,
17.375,53.84615,0,False,1,
17,53.84615,0,True,3,
16.875,57.14286,0,True,2,
16.875,68,0,True,1,
17.25,66.66667,14.41638,False,2,
17.25,52.17391,14.20199,False,1,
17,60,0,True,1,
17.25,66.66667,40.91079,False,4,
17.125,57.14286,31.31042,False,6,
17.125,57.14286,34.58137,False,5,
17.125,57.14286,37.58428,False,4,
17,60,29.69489,True,2,
17.125,72.22222,50.6499,False,2,
17.25,60,61.52184,False,1,
16.875,53.33333,36.88,False,2,
17,53.33333,45.72305,False,1,
16.625,46.66667,12.88279,False,5,
16.5,55.55556,2.945554,True,2,
16.625,68.75,19.30332,False,3,
16.75,64.70589,31.89617,False,2,
16.625,56.25,20.02299,False,1,
16.375,66.66667,3.108555,True,1,
16.625,68.75,29.47369,True,3,
16.625,61.11111,32.95084,True,2,
16.75,61.11111,48.2576,True,5,
16.875,55.55556,63.26536,True,4,
16.875,55.55556,66.54995,True,3,
16.875,58.82353,69.90423,True,2,
16.875,50,72.8212,True,1,
17.375,53.84615,100,True,4,
17.375,28.57143,100,True,3,
17.375,23.07692,100,True,2,
17.375,25,100,True,1,
17.75,27.27273,100,False,1,
17.375,15.38462,100,True,3,
17.375,21.42857,79.65619,True,2,
17.25,25,56.88496,True,1,
17.875,30.76923,71.07513,True,3,
18,23.52941,64.07285,True,2,
18,23.52941,60.90367,True,1,
18.25,23.52941,63.68505,True,1,
18.5,21.05263,68.60291,True,2,
18.5,19.04762,68.89459,True,1,
19,23.52941,74.05981,True,1,
19.375,19.04762,76.73228,False,1,
19.125,16.66667,68.98487,True,2,
19.25,23.07692,72.16351,True,1,
19.75,25,81.65956,True,1,
20,12,84.09579,False,1,
19.75,11.11111,74.7847,False,1,
19.5,14.28571,64.64745,False,2,
19.375,24,57.73048,False,1,
19.125,28,48.3038,True,6,
19.25,33.33334,50.90008,False,1,
19,34.61539,40.0362,True,4,
19.125,42.30769,41.75374,True,3,
19,40.74074,35.61676,True,2,
19.125,50,38.2452,True,1,
19.5,54.54545,53.79823,True,1,
19.75,43.47826,65.65126,False,4,
19.75,41.66667,65.47405,False,3,
19.75,50,69.08721,False,2,
19.625,55.55556,66.64037,True,5,
19.5,52.94118,62.19272,True,2,
19.625,50,94.21854,True,3,
19.75,43.75,100,True,2,
19.75,33.33334,100,True,1,
20,35.71429,100,False,3,
19.875,21.42857,100,False,2,
20,28.57143,100,False,1,
19.625,21.42857,50.75387,True,2,
19.75,37.5,55.83417,True,3,
19.875,42.85714,62.46629,True,3,
19.75,46.15385,50.09055,True,1,
20,50,72.84229,True,1,
20.375,43.75,97.72354,False,4,
20.375,33.33334,89.97861,False,3,
20.25,29.41177,74.19089,False,3,
20.25,35.29411,71.61757,False,2,
20.125,37.5,61.76052,False,2,
20,41.17647,49.82399,False,1,
19.75,50,25.11277,False,1,
19.125,52.94118,0,True,1,
19.375,66.66667,0,False,1,
19.125,55,0,True,2,
19.25,61.90476,0,False,2,
19.375,61.90476,6.092063,False,1,
19,57.14286,0,False,1,
18.75,68.18182,0,False,1,
18.5,80.95238,0,True,1,
18.75,82.6087,23.6816,False,1,
18.125,75,7.104747,True,1,
18.375,79.31035,25.11338,True,2,
18.5,73.33333,31.82223,True,1,
18.875,70,47.9921,True,3,
18.75,61.29032,45.19201,True,2,
18.875,55.55556,50.91853,True,1,
19.5,57.69231,79.91133,True,4,
19.625,44.82759,90.5851,True,12,
19.625,44.82759,96.92045,True,11,
19.625,46.42857,100,True,10,
19.75,40,100,False,5,
19.75,33.33334,100,False,4,
19.75,27.27273,100,False,3,
19.75,30,100,False,2,
19.625,6.666664,83.10257,True,5,
19.5,14.28571,58.39335,True,4,
19.5,21.42857,54.8152,True,3,
19.625,27.27273,58.59505,True,2,
19.625,18.18182,53.99723,True,1,
19.875,20,60.7998,True,2,
19.75,28.57143,53.71254,True,1,
20.125,42.85714,67.81319,False,2,
20,30,60.65751,False,2,
19.875,36.36364,54.25861,False,1,
19.625,45.45455,40.05681,False,1,
19.25,53.84615,12.72912,True,3,
19.25,62.5,4.86846,True,2,
19.375,62.5,6.992954,True,2,
19.5,56.25,14.93908,True,2,
19.625,50,30.86945,True,1,
19.875,47.05883,78.67118,False,1,
19.125,44.44444,0,False,2,
19,58.33334,0,False,1,
18.5,65.21739,0,True,1,
18.6875,69.23077,0,False,1,
18.25,73.46939,0,True,1,
18.5625,75.92593,28.58658,False,2,
18.5,68.42105,27.9046,False,1,
18,66.66667,11.45215,True,1,
18.3125,67.85715,25.83692,True,1,
18.6875,62.29508,42.84309,False,2,
18.6875,58.46154,43.23029,False,1,
18.5,60.31746,36.91051,True,4,
18.625,64.0625,44.25659,True,3,
18.5,66.12904,46.63023,True,2,
18.5,59.61539,47.99109,True,1,
18.8125,58,64.45213,True,6,
18.9375,44.68085,73.82399,False,2,
18.9375,45.65218,79.41727,False,1,
18.625,35.89743,55.47355,True,1,
18.9375,48.71795,89.88419,True,2,
19,41.86047,100,True,1,
19.25,27.77778,100,True,1,
19.5,28.57143,100,False,3,
19.4375,30.30303,85.18087,False,4,
19.375,32.35294,74.57638,False,3,
19.25,28.125,62.76307,False,7,
19.4375,34.37499,70.87447,False,1,
19.125,27.27273,50.0168,True,2,
19.25,36.8421,53.48284,False,4,
19.375,40,57.30209,False,2,
19.1875,40,45.95457,False,2,
19.125,44.73684,41.70854,True,4,
18.9375,38.23529,26.12056,True,2,
19,50,28.11228,True,1,
19.3125,50,56.94781,False,9,
19.4375,48.48485,73.73078,False,7,
19.4375,51.6129,93.81041,False,6,
19.4375,50,100,False,5,
19.25,48.27586,60.57853,False,5,
19.25,50,64.31212,False,4,
19.3125,55.55556,100,False,3,
19.375,43.47826,100,False,2,
19.1875,45.45455,0,False,2,
19,56.52174,0,False,3,
18.9375,56.52174,0,False,2,
19,56.52174,0,False,1,
18.6875,47.61905,0,False,1,
18.4375,60,0,True,1,
18.6875,79.16666,0,False,2,
18.75,73.07692,17.67931,False,1,
18.1875,70.37037,0,True,1,
18.375,77.77778,14.40876,True,3,
18.25,69.44444,11.61857,True,1,
18.5,71.05263,34.5513,True,1,
18.875,65.85366,61.24483,False,1,
18.5625,58.69565,42.42067,False,2,
18.5,60.41666,40.48457,True,4,
18.375,58.69565,32.8415,True,1,
18.625,59.57447,53.68927,True,3,
18.5,56,46.80555,True,1,
18.6875,53.19149,62.31914,True,1,
18.9375,45.65218,90.07125,False,5,
18.9375,45.65218,100,False,4,
19,46.66667,100,False,3,
18.8125,32.43243,98.99833,False,2,
18.875,40.54054,100,False,1,
18.5625,36.11111,14.56211,False,1,
18.125,48.64865,0,True,1,
18.5,65.78947,0,False,1,
18.25,51.28205,0,False,2,
18.125,54.76191,0,False,1,
17.875,54.76191,0,True,1,
18.1875,64.28572,0,True,3,
18.3125,55.55556,0,True,2,
18.3125,56.81818,5.852074,True,1,
18.6875,62.5,92.81722,True,2,
18.5625,54.34782,64.85844,True,1,
19,57.44681,100,True,7,
18.875,47.05882,100,True,2,
19,50,100,True,5,
19.1875,42.85714,100,True,6,
19.125,31.11111,100,True,5,
19.1875,37.5,100,True,4,
19.125,29.72973,90.28761,True,3,
19.25,27.77778,88.23705,True,3,
19.25,17.64706,77.78062,True,2,
19.4375,20.68965,81.71677,False,3,
19.5,20,75.52106,False,2,
19.375,19.35484,64.81693,False,1,
19.125,29.62963,47.88175,True,7,
19,34.48276,40.16442,True,5,
19.125,50,47.02207,True,5,
19.125,41.66667,46.08024,True,4,
19.125,45.45455,45.13468,True,3,
19.1875,52.63158,50.37945,False,8,
19.25,47.36842,56.95478,False,7,
19.375,47.36842,72.21259,False,6,
19.1875,40,46.1306,False,5,
19.3125,52.38095,67.67439,False,4,
19.375,47.82608,82.99886,False,3,
19.375,52.38095,100,False,2,
19.3125,55,95.02046,False,1,
18.9375,52.63158,0,True,2,
19,57.14286,0,True,1,
19.375,50,100,True,2,
19.375,41.66667,100,True,1,
19.875,41.66667,100,False,9,
19.8125,31.25,100,False,9,
19.9375,34.37499,100,False,5,
19.875,33.33334,100,False,6,
19.9375,37.5,99.79433,False,3,
19.875,30,82.24451,False,4,
19.8125,34.48276,71.57169,False,4,
19.6875,37.93104,56.69708,True,5,
19.75,41.93548,60.83319,True,4,
19.625,38.70967,48.37046,True,3,
19.5625,29.62963,39.83292,True,2,
19.625,33.33334,41.27267,True,1,
20,40.90909,69.98872,False,4,
19.9375,32.14285,61.42796,False,3,
20.125,47.61905,78.14957,False,2,
20,39.13043,66.29375,False,1,
19.5,47.82608,9.82492,True,2,
19.6875,60,30.54542,True,4,
19.8125,56.25,53.13298,True,4,
19.6875,51.51515,26.93423,True,2,
19.6875,52.94118,23.23393,True,1,
19.9375,50,100,True,1,
20.25,45.71429,100,True,1,
20.5,36.8421,100,True,5,
20.4375,31.70732,88.94199,True,4,
20.625,34.14634,100,True,4,
20.5625,36.8421,96.13685,True,2,
20.625,36.8421,96.39767,True,2,
20.8125,38.88889,98.71278,True,2,
21,32.43243,92.68385,True,2,
21.1875,12.50001,82.73308,True,3,
21.375,12.50001,83.73896,True,3,
21.25,12.12122,73.69781,True,1,
21.5625,12.12122,79.83482,False,2,
21.625,10.52631,79.55798,False,1,
21.125,11.42857,59.5929,False,3,
21.0625,31.57895,53.16386,True,8,
21.25,37.14285,57.3798,False,1,
20.875,32.43243,41.03613,True,2,
21,45,45.18684,True,4,
21.125,41.46341,50.0144,False,2,
21.1875,40.47619,52.50036,False,1,
20.875,42.5,31.5324,True,1,
21.25,52.38095,54.77828,False,2,
21.375,48.88889,64.9638,False,1,
20.9375,50,23.30117,True,2,
21,55.10204,26.43704,True,1,
21.625,60,100,False,1,
21.25,50,64.75926,False,7,
21.1875,48.07692,49.30111,False,6,
21.3125,48.07692,91.95979,False,3,
21.375,49.01961,100,False,2,
21.1875,41.30434,30.93132,False,3,
21.0625,46.80851,0,False,2,
21.0625,51.06383,0,False,1,
20.625,52.17391,0,True,1,
20.9375,54.16666,0,True,2,
21.0625,55.31915,0,True,9,
21.1875,55.31915,65.66476,True,8,
21.25,45.23809,99.31537,True,8,
21.25,45.23809,100,True,7,
21.0625,59.375,41.49709,True,5,
21.1875,55.17241,73.34578,True,4,
21.125,50,60.25618,True,3,
21.125,55.17241,63.15391,True,2,
21.125,57.14286,65.86698,True,1,
21.4375,52,100,True,4,
21.625,39.28571,100,True,4,
21.5,35.48387,100,True,2,
21.5,23.07692,91.51835,True,1,
21.75,28.57143,100,True,1,
22.125,26.08695,96.30254,False,2,
22.125,22.22222,75.18307,False,1,
21.875,23.07692,57.53154,False,2,
21.6875,33.33334,48.6405,False,5,
21.625,33.33334,44.27602,False,4,
21.8125,37.93104,51.47585,False,3,
21.625,32.25806,41.41904,False,2,
21.625,38.23529,40.61552,False,1,
21.3125,38.23529,18.05548,False,2,
21.25,52.94118,7.209241,True,4,
21.0625,59.375,0,True,1,
21.4375,60.60606,8.79325,True,2,
21.375,51.28205,0,True,1,
21.6875,58.33334,37.78103,True,3,
21.625,60,30.46657,True,2,
21.8125,61.11111,90.68111,True,2,
22,51.42857,100,True,1,
22.5,42.85714,100,True,2,
22.4375,33.33334,100,True,1,
22.75,37.5,100,True,1,
23.25,28.57143,100,True,2,
23.1875,24,100,True,1,
23.625,17.3913,100,False,1,
23.1875,13.46154,76.03974,True,2,
23.375,19.64286,76.3755,True,2,
23.5,20.75471,75.83752,True,1,
23.75,18.51852,75.02934,True,4,
23.6875,18.86793,69.36541,True,3,
23.875,18.86793,69.18387,True,2,
23.6875,18.86793,61.28717,True,1,
24.1875,24.52831,70.71543,False,1,
23.9375,24.52831,61.91323,False,1,
23.5,28.57143,49.62804,True,2,
23.625,39.65517,51.52736,True,1,
24,44.23077,62.34546,True,2,
24.125,38.59649,66.35617,True,1,
24.375,42.30769,76.98412,True,2,
24.4375,30.61224,73.57117,True,1,
24.8125,31.91489,81.45267,True,1,
25.375,29.41177,96.70041,False,2,
25.5,26.78571,94.00013,False,1,
24.9375,24.56141,71.42083,False,2,
24.9375,36.50794,68.67778,False,1,
24.5625,33.33334,53.62818,False,8,
24.625,44.82759,54.87367,False,3,
24.5,40,48.82368,False,6,
24.6875,34,50.18086,False,1,
24.375,33.33334,36.65871,False,10,
24.5,44,39.65055,False,3,
24.5,44,37.15382,False,2,
24.4375,47.82608,31.48119,False,2,
24.25,50,15.58132,False,6,
24.1875,60.46512,1.481536,True,1,
24.4375,77.14285,25.60325,False,4,
24.4375,72.97298,35.0314,False,3,
24.4375,64.28571,42.90617,False,2,
24.25,64.28571,30.94939,False,1,
24,60,12.91392,True,4,
23.875,67.85715,15.11681,True,1,
24.1875,67.85715,42.46373,True,2,
24.1875,63.33333,45.71209,True,1,
24.75,56,87.99256,True,1,
25,43.75,100,True,3,
24.8125,38.88889,100,True,2,
25,42.10526,100,True,1,
25.5,34.21053,100,False,1,
24.625,26.66666,42.19901,True,1,
24.875,47.27273,60.4373,False,2,
25,44.06779,68.95753,False,1,
24.3125,42.62295,14.61294,False,1,
23.8125,49.27536,0,True,4,
23.9375,52.05479,0,True,3,
23.8125,49.31507,0,True,2,
23.9375,54.28571,0,True,1,
24.5,52.77778,27.2979,False,3,
24.5625,52.77778,38.46182,False,2,
24.375,55.07246,16.26706,False,1,
23.875,55.07246,0,False,1,
23.3125,62.16216,0,True,6,
23.25,73.33334,21.3951,True,2,
23.375,67.74194,29.3296,True,4,
23.5,70,37.81387,True,3,
23.5,70,40.304,True,2,
23.5,63.26531,41.1444,True,1,
24,56.09756,60.25999,False,2,
23.8125,48.93617,53.16599,False,1,
23.5,50,40.54354,True,2,
23.6875,56.86275,49.84657,True,1,
24,64.44444,69.13868,True,4,
24.125,59.18367,80.79182,True,3,
24,54.16666,79.45303,True,2,
24.1875,47.61905,100,True,1,
24.5625,30.55556,100,True,3,
24.5625,24.39024,100,True,2,
24.6875,25.64103,100,True,2,
24.875,25.64103,100,False,9,
24.9375,23.80952,100,False,8,
24.875,23.25581,95.31255,False,7,
24.9375,30.55556,92.87232,False,6,
24.9375,23.52941,80.14043,False,5,
25,10.34483,68.06976,False,4,
24.9375,11.11111,60.49777,False,3,
24.9375,17.3913,57.19901,False,2,
25,19.04762,57.38755,False,1,
24.625,10.00001,43.57006,True,1,
25,34.78261,56.20209,False,1,
24.6875,34.78261,42.59629,True,3,
24.8125,46.42857,47.17714,True,3,
24.75,46.42857,44.44851,True,2,
24.9375,53.84615,56.20383,True,1,
25.25,50,77.80056,True,1,
25.625,40.625,100,True,2,
25.625,35.13513,100,True,1,
26,35.13513,100,True,3,
26,30.95238,100,True,2,
26.125,29.2683,100,True,1,
26.875,27.90697,100,False,4,
26.75,22.22222,93.35838,False,3,
26.75,16,82.83543,False,2,
26.75,18.18182,84.88537,False,1,
26,7.692314,55.42686,True,2,
26.25,30.61224,62.84331,True,1,
26.75,26.92308,65.17432,True,3,
26.5,24.56141,56.40658,True,2,
26.625,32.14285,57.42326,True,1,
27.125,34.61539,68.41461,False,1,
26.75,30,55.61245,False,2,
27,40,62.30115,False,1,
26.25,37.5,37.68118,True,1,
26.875,48.64865,59.64233,True,1,
27.5,50,88.56431,True,1,
28,42.5,95.32928,True,1,
28.375,38.63636,100,True,2,
28.5,36.17022,100,False,4,
28.75,26.19048,95.86673,False,3,
28.625,26.19048,88.24369,False,2,
28.5,30.76923,79.80699,False,1,
27.875,28.94736,56.65648,True,1,
28.375,38.09524,66.69273,True,5,
28.375,38.09524,65.153,True,4,
28.625,33.33334,69.89173,True,4,
28.375,33.33334,61.88487,True,2,
28.5,25.71429,56.91403,True,1,
28.875,29.03226,64.31895,True,3,
29,31.03448,65.96811,True,2,
29.125,34.61539,66.35519,False,4,
29.375,37.5,73.89827,False,2,
29.375,36,74.08219,False,1,
28.875,39.13043,58.75958,True,4,
28.75,46.15385,54.26886,True,3,
28.625,46.15385,48.56764,True,1,
29,36.36364,61.02994,True,1,
29.375,38.09524,70.42075,False,2,
29.375,33.33334,67.54303,False,1,
29,36.36364,49.82647,True,6,
28.875,39.13043,41.32786,True,5,
29.125,43.47826,54.1173,False,1,
28.75,45.45455,28.03976,True,2,
28.875,54.16666,35.76928,True,2,
29.125,54.16666,58.3586,False,3,
29.375,54.16666,87.69511,False,1,
28.875,50,32.61731,False,1,
28.125,50,0,False,1,
27.5,58.06452,0,True,6,
27.25,62.85714,0,True,1,
27.625,70.58823,15.23545,True,4,
27.5,70.58823,24.98734,True,3,
27.75,71.42857,37.63129,True,3,
27.75,64.70589,39.25392,True,2,
28,63.63636,48.49025,True,1,
28.375,63.63636,63.07842,True,1,
28.75,54.54546,78.83437,True,4,
28.875,51.42857,87.69315,True,3,
28.875,52.94118,93.08971,True,2,
29,56.25,100,True,1,
29.375,48.27586,100,False,3,
29.125,30.76923,100,False,3,
29.125,21.73913,100,False,2,
29,14.28571,99.28197,False,4,
28.75,21.05263,66.78629,True,1,
29.125,25,73.7054,False,2,
28.875,23.80952,55.38605,False,1,
28.125,30.43478,21.02903,True,2,
28.25,48.14815,25.05072,True,1,
28.625,52,42.06189,True,1,
29,52,60.9916,True,2,
29,48.14815,61.3725,True,1,
29.625,48.14815,89.07112,True,2,
29.625,41.93548,82.88634,True,1,
30.125,46.42857,99.55331,True,1,
30.5,36.66666,100,False,3,
30.625,33.33334,100,False,2,
30.625,30.30303,98.11633,False,1,
30,25.80645,67.66766,True,2,
30.125,39.39394,70.69299,True,1,
30.5,34.37499,79.52693,False,2,
30.75,17.24138,77.03168,False,1,
30,16.66667,49.05218,False,1,
29.625,33.33334,36.4808,False,4,
29.75,42.42424,39.08437,False,3,
29.625,41.17647,31.79243,False,2,
29.625,50,28.83629,False,1,
29,50,0,True,5,
29.25,64.51613,0,False,1,
28.75,66.66667,0,True,2,
29,72.72727,0,True,2,
29.125,68.57143,5.334607,False,2,
29.375,61.29032,33.71831,False,1,
28.75,59.375,6.581051,True,2,
28.5,70.58823,10.64446,True,1,
29.375,76.47059,55.16138,True,3,
29.25,57.14286,52.20119,True,1,
29.625,54.54546,67.89957,True,1,
30.125,51.42857,91.35493,True,6,
30.125,44.73684,96.0845,True,5,
30.25,44.73684,100,False,1,
29.875,35.29411,95.13468,True,3,
29.875,42.85714,100,True,2,
30.125,35.48387,100,True,1,
30.5,35.48387,100,True,8,
30.375,33.33334,100,True,5,
30.25,37.5,89.23661,True,4,
30.375,28.57143,79.93347,True,3,
30.375,22.22222,66.47068,True,2,
30.375,30,60.82079,True,1,
30.75,26.3158,67.32189,True,5,
30.75,26.3158,63.45821,True,4,
31,33.33334,68.97717,False,5,
30.75,29.41177,60.62258,True,2,
31,38.88889,67.43796,False,3,
31.25,23.52941,73.03926,False,2,
31,21.05263,62.29752,False,1,
30.625,31.57895,47.38391,True,1,
31.125,47.36842,67.07915,True,3,
31.25,36.36364,71.55093,True,3,
31,31.81818,58.52816,True,1,
31.5,39.13043,77.59885,True,1,
31.875,33.33334,89.04595,True,1,
32.25,30,94.02338,True,3,
32.375,30,91.78542,False,1,
32,29.03226,72.85383,True,1,
32.875,37.5,94.96838,True,6,
32.875,27.02703,84.20278,True,5,
32.75,28.57143,77.07142,True,4,
33,32.35294,78.29333,True,4,
33,26.47059,73.30122,True,3,
33,19.35484,67.65863,True,2,
33.25,22.22222,70.70071,True,1,
33.75,21.42857,80.48982,True,1,
34.25,13.33334,88.0818,True,2,
34.25,13.33334,84.54307,True,1,
35,14.81481,95.33552,False,4,
34.75,13.33334,85.60873,False,3,
35,19.35484,89.36265,False,2,
34.75,10.00001,80.90861,False,1,
34.375,20,71.19234,True,2,
34.5,28.57143,69.16911,True,1,
34.875,25,72.79966,True,3,
35.125,24.13792,73.8348,True,2,
35.125,22.58064,71.47725,True,1,
35.875,22.58064,72.47342,False,1,
35,20,52.03803,False,3,
35,36.8421,50.3107,False,2,
34.75,41.17647,45.46527,False,3,
34.625,44.44444,42.93602,False,2,
34.75,54.83871,45.45381,False,1,
34.125,50,27.98705,False,1,
33.5,60.60606,3.909011,False,1,
33.125,63.88889,0,False,1,
32.5,63.88889,0,False,2,
32.25,70,0,True,3,
32,76.92307,1.464711,True,1,
32.375,82.05128,20.5617,True,1,
33,76.19048,37.81578,True,1,
33.5,78.04878,52.96251,False,3,
33.25,65.78947,50.44047,True,5,
33.25,67.5,51.69095,True,4,
33.125,65.78947,51.22397,True,1,
